Artist ID,Name,Nationality,Birth Year,Work Count
35570,Max Almy,American,1948.0,1
35571,Maxi Cohen,American,1949.0,3
35573,Melodie McDaniel,,,1
35574,Michael Klier,Czech,1943.0,1
35575,Michel Gondry,French,1963.0,2
35576,Olivier Gondry,French,,1
35577,Michelle Parkerson,American,,1
35578,Morihiro Wada,Japanese,1947.0,1
35579,Nan Hoover,American,1931.0,7
35580,Naoko Karotsuka,Japanese,,1
35581,Naoko Tosa,Japanese,1961.0,1
35582,Nelson Henricks,Canadian,1963.0,7
35583,Nestor Olhagaray,Chilean,1946.0,1
35584,New Orleans Video Access Center,,,1
35585,Andy Kolker,,,1
35586,Louis Alvarez,,,1
35587,Nobuhiro Kawanaka,Japanese,1941.0,1
35588,Noriyuki Okuda,Japanese,1940.0,1
35591,Optic Nerve,,,1
35592,Lynn Adler,,,1
35593,Bill Bradbury,,,1
35594,Osamu Nagata,Japanese,1950.0,1
35597,Dimitri Devyatkin,American,1949.0,1
35599,Paul Wong,Canadian,1954.0,1
35600,Paulette Phillips,Canadian,1956.0,1
35601,Geoffrey Shea,Canadian,1958.0,1
35602,Philip G. Atwell,American,,1
35603,Dr. Dre,American,1965.0,1
35604,Philip Virus,German,1971.0,1
35605,Alec Empire,German,1972.0,1
35608,Rafael França,Brazilian,1957.0,1
35609,Robert Morin,Canadian,1949.0,1
35610,Roman Coppola,American,1965.0,1
35611,Roman Maskalev,Kyrgyzstani,1977.0,1
35612,Maxim Boronilov,Kyrgyzstani,1980.0,1
35613,Ros Barron,American,1933.0,1
35615,Sachiko Hamada,,,1
35616,Scott Sinkler,,,1
35617,Dalibor Martinis,Croatian,1947.0,2
35618,Sara Diamond,American,1954.0,1
35620,Satoshi Ono,Japanese,1977.0,1
35622,Shoichiro Azuma,Japanese,1957.0,1
35623,Shuntaro Tanikawa,Japanese,1931.0,1
35624,Shuji Terayama,Japanese,1935.0,1
35625,Ween,,,1
35626,Steve Fagin,American,1946.0,1
35627,Susan Rynard,Canadian,1961.0,1
35628,Takahiko Imura,,,1
35629,Tetsuo Mizuno,Japanese,1948.0,1
35630,Tim Hope,,,1
35631,King Biscuit Time,,,1
35632,Tirtza Even,Israeli,1963.0,1
35633,Tom Sherman,Canadian,1947.0,4
35634,Tsurumaki Kazuya,Japanese,1966.0,1
35635,Vern Hume,Canadian,1956.0,1
35636,Victor Huey,,,1
35637,Victor Lopes,Brazilian,,1
35638,Vincent Carelli,Brazilian,1953.0,2
35639,Wang Jianwei,Chinese,1958.0,2
35641,Xu Zhen,Chinese,1977.0,3
35642,Yang Zhenzhong,Chinese,1968.0,2
35643,Yau Ching,Chinese,1966.0,1
35644,Yoshiyuki Tomino,Japanese,1941.0,1
35645,Zhang Yuan,Chinese,1963.0,6
35646,Chi Jian,,,3
35647,Zhou Xiaohu,,,1
35660,Vega Films,,,1
35672,Bick Productions,,,2
35697,Perry Hoberman,American,1954.0,1
35717,Anita Thacher,,,1
35728,Willem de Ridder,Dutch,1939.0,64
35733,German Bobe,Chilean,1963.0,1
35734,Video Information Center,,,2
35744,deepdesign,,1995.0,1
35745,"Tecnodelta S.p.A., Italy",,,0
35746,Ivy Rutzky,,,1
35796,Henry Flynt,American,1940.0,59
35811,James Victore,American,1962.0,9
35817,Esther Bubley,American,1921.0,2
35850,Elias Hjörleifsson,Icelandic,1945.0,5
35858,Patrick Blackwell,,,1
35865,ACT UP (AIDS Coalition to Unleash Power),American,,1
35866,Matteo Bazzicalupo,Italian,1966.0,1
35867,Raffaella Mangiarotti,Italian,1965.0,1
35873,Clemens Weisshaar,German,1977.0,3
35874,Christoph Weisshaar,German,1980.0,3
35875,Charles Martin,French,1884.0,2
35890,Joseph Charles Parker,,1924.0,1
35895,Alfred Choubrac,French,1853.0,1
35898,Jorre van Ast,Dutch,1980.0,7
35902,Tabaimo,Japanese,1975.0,4
35906,Lotty Rosenfeld,Chilean,1943.0,3
35907,Eder Santos,Brazilian,1960.0,3
35908,Alan Scarritt,American,1945.0,1
35909,Sandra Llano-Mejia,Colombian,1951.0,2
35910,Alex Poruchnyk,,,1
35911,Diane Poitras,,,1
35912,Rita Myers,American,1947.0,1
35913,Margarita D'Amico,,,1
35914,Manuel Manzano,,,1
35916,Marc Paradis,,,1
35917,François Girard,Canadian,1963.0,1
35925,Alexander Isley,American,1961.0,7
35934,"bv Koninklijke van Kempen & Begeer, The Netherlands",,,0
35938,Diamond Match Company,,,0
35953,Silvia Bächli,Swiss,1956.0,4
35954,One Off Ltd.,,,0
35969,Barkow Leibinger Architects,,1993.0,0
35971,Frank Barkow,American,1957.0,1
35972,Regine Leibinger,German,1963.0,1
35975,Blake Rayne,American,1969.0,1
35977,Christian Jankowski,German,1968.0,4
35980,Gedi Sibony,American,1973.0,4
35982,Jordi Canudas,Spanish,1975.0,2
35983,Metalarte,,1932.0,0
35986,Klara Liden,Swedish,1979.0,5
35987,Lutz Mommartz,German,1934.0,5
35989,Andrei Monastyrski,Russian,1949.0,1
35990,The Collective Actions Group,,,1
35991,Susanne Bier,Danish,1960.0,2
35992,Bent Hamer,Norwegian,1956.0,2
35993,Daniel Burman,Argentine,1973.0,1
35994,Patrice Chéreau,French,1944.0,1
36000,Keith Fulton,American,1965.0,1
36001,Louis Pepe,American,1966.0,1
36002,Lars von Trier,Danish,1956.0,2
36003,Patrice Leconte,French,1947.0,1
36004,Hirokazu Koreeda,Japanese,1962.0,1
36005,Hans-Christian Schmid,German,1965.0,1
36006,Cédric Klapisch,French,1961.0,2
36007,Hans Weingartner,Austrian,1970.0,1
36008,Guy Maddin,Canadian,1956.0,8
36009,Ken Loach,British,1936.0,2
36010,Lukas Moodysson,Swedish,1969.0,2
36011,Kevin Macdonald,Scottish,1967.0,1
36012,Michael Cuesta,American,1963.0,1
36013,Alfonso Cuaron,Mexican,1961.0,1
36016,Jim Gaylord,American,1974.0,1
36025,Richard Tipping,Australian,1949.0,5
36070,Dean Lubensky,American,1966.0,1
36077,Judit Reigl,Hungarian,1923.0,1
36090,Feng Mengbo,Chinese,1966.0,1
36091,Kram/Weisshaar,,2002.0,3
36116,Rudolf Baschant,German,1897.0,2
36123,Moris (Israel Meza Moreno),Mexican,1978.0,10
36155,Tim Burton,American,1958.0,16
36157,Henry Selick,American,1952.0,1
36203,Edizioni Brogi,Italian,1860.0,1
36204,Carlo Brogi,Italian,1850.0,1
36206,H. William Tupper,American,,1
36218,Pach Brothers,American,1867.0,1
36236,Olaf Martin Peder Væring,Norwegian,1837.0,1
36251,Peter Downsbrough,American,1940.0,7
36254,Robert H. Bergman,American,1944.0,1
36259,Paul Gavarni,French,1804.0,3
36267,Adolf Fassbender,American,1884.0,1
36315,Adrien Tournachon,French,1825.0,1
36363,Matt Connors,American,1976.0,2
36415,Beatriz González,Colombian,1938.0,32
36422,Francesco Cangiullo,Italian,1884.0,3
36433,Ingrid Wiener,Austrian,1942.0,60
36442,Frank Lupo,American,1950.0,1
36443,Daniel Rowen,American,1953.0,1
36444,New York Architects,,1984.0,0
36471,Alison Knowles,American,1933.0,56
36476,John Moffat,Scottish,1819.0,1
36500,Robert Mallet-Stevens,French,1886.0,1
36505,Sue de Beer,American,1973.0,4
36511,Shay Alkalay,Israeli,1976.0,4
36533,Jonathan Runcio,Canadian,1977.0,1
36541,Lene Berg,Norwegian,1965.0,1
36548,Rosa Loy,German,1958.0,2
36550,Zachary Wollard,American,1974.0,4
36589,Mihály Biró,Hungarian,1886.0,4
36597,Unknown Artist,British,,1
36605,Amy Granat,American,1976.0,2
36606,Andrea Modica,American,1960.0,1
36607,Toshiko Okanoue,Japanese,1928.0,1
36614,Julian Rosefeldt,German,1965.0,1
36615,Guido van der Werve,Dutch,1977.0,2
36617,Edith Dekyndt,Belgian,1960.0,5
36619,Tomas Saraceno,Argentine,1973.0,2
36649,Fluxus Collective,,,19
36651,BBB Bonacina,,,0
36686,Ron Costley,British,,6
36687,Peter Lyle,,,1
36688,John Andrew,,,2
36690,Carl Heideken,,,1
36721,Grete Lihotzky,Austrian,1897.0,1
36724,Walter O. Grimm,German,1894.0,4
36726,Georg Tappert,German,1880.0,12
36727,Karl Jacob Hirsch,German,1892.0,15
36730,Josef Achmann,German,1885.0,1
36752,Georg Alexander Mathéy,German,1884.0,2
36765,Willi Zierath,German,1890.0,1
36776,Aloys Wach,Austrian,1892.0,1
36779,Irwin Gershen,,,1
36781,Grete Stern,Argentine,1904.0,6
36806,John Wood,British,1969.0,13
36808,Osiah Masekoameng,South African,,1
36828,Charlemagne Palestine,,,1
36834,Anna Halprin,,,2
36856,Kinya Tagawa,Japanese,1976.0,4
36879,Toshio Iwai,Japanese,1962.0,1
36881,Noémi Raymond,American,1889.0,10
36882,F. Schumacher & Co,,1889.0,0
36892,Song Dong,Chinese,1966.0,13
36921,Auguste Belloc,French,1800.0,1
36922,Paul Marcellin Berthier,French,1822.0,1
36924,Alphonse Bertillon,French,1853.0,2
36925,Eugène Constant,French,1840.0,1
36926,Louis-Joseph Deflube,French,1797.0,1
36927,Frédéric A. Flacheron,French,1813.0,1
36928,André Giroux,French,1801.0,1
36929,Paul Henry,French,1848.0,1
36930,Auguste Vacquerie,French,1819.0,2
36931,Louis Adolphe Humbert de Molard,French,1800.0,1
36932,Jean-Charles Langlois,French,1789.0,1
36939,Bengt af Klintberg,Swedish,1938.0,4
36940,Eric Andersen,Danish,1940.0,42
36941,Sylvano Bussotti,Italian,1931.0,7
36942,Henning Christiansen,Danish,1932.0,12
36943,Giuseppe Chiari,Italian,1926.0,12
36944,Philip Corner,American,1933.0,118
36946,Hi Red Center,,1963.0,98
36947,Toshi Ichiyanagi,Japanese,1933.0,24
36948,Terry Jennings,American,1940.0,4
36949,György Sándor Ligeti,Austrian,1923.0,10
36950,Yoriaki Matsudaira,Japanese,1931.0,13
36951,Pierre Mercure,Canadian,1927.0,8
36952,Heinz-Klaus Metzger,German,1932.0,2
36953,Gabriel de Rumine,Swiss,1841.0,1
36954,Pierre Trémaux,French,1818.0,1
36955,Tomas Schmit,German,1943.0,15
36956,Dieter Schnebel,German,1930.0,4
36957,Karlheinz Stockhausen,German,1938.0,4
36958,James Tenney,American,1934.0,2
36959,Yasunao Tone,Japanese,1935.0,7
36960,Michael Von Biel,German,1937.0,1
36961,George Yuasa,Japanese,1929.0,1
36962,Unknown Designer,Polish,,1
36965,Jerzy Flisak,Polish,1930.0,1
36973,Jutta Koether,German,1958.0,3
36978,"Kavalier, Sázava",,,0
36980,Walead Beshty,American,1976.0,1
36981,Daniel Gordon,American,1980.0,2
36982,Carter Mull,American,1977.0,2
36986,Rasch Brothers & Co.,,,2
36990,Renatus Kuno,,,7
36991,Kathy Acker,American,1947.0,1
36995,"Springer & Co, Loket, for Družstevní práce (Cooperative Work), Prague",,,0
36996,Shunji Yamanaka,Japanese,1957.0,4
36997,Jun Homma,Japanese,1975.0,4
36998,Leading Edge Design Corp.,Japanese,1991.0,4
36999,Genpei Akasegawa,Japanese,1937.0,18
37000,Jeff Berner,,,8
37001,Jack Coke’s Farmer’s Co-op,,,10
37002,Alice Hutchins,American,1916.0,6
37003,Jane Knížák,,,3
37004,Carla Liss,American,1944.0,12
37005,Larry Miller,American,1944.0,15
37006,Peter Moore,American,1932.0,12
37007,Jock Reynolds,American,1947.0,9
37008,Yoshi Wada,Japanese,1943.0,8
37009,Roman Polanski,Polish,1933.0,1
37011,Herman Seidl,,,3
37013,Robinson Devor,,,1
37015,Ivan Passer,Czech,1933.0,1
37017,Salvo (Salvatore Mangione),Italian,1947.0,4
37019,Costa Gavras,Greek,1933.0,1
37020,Sarah Watt,Australian,1958.0,1
37021,Shohei Imamura,Japanese,1926.0,1
37022,Mohammad Rasoulof,Iranian,1972.0,2
37024,Kelly Reichardt,American,1964.0,3
37025,Andrei Zvyagintsev,Russian,1964.0,1
37026,Mike Leigh,British,1943.0,1
37027,Darren Aronofsky,American,1969.0,3
37028,Richard Kern,American,1954.0,1
37034,Peter Hutton,American,1944.0,3
37038,Jennifer Grausman,,,1
37039,Todd McCarthy,,,1
37040,Carles Asensio Monrabà,,,1
37041,Antonio Campos,American,1983.0,1
37044,Jesper Just,Danish,1974.0,2
37045,Werner Schroeter,German,1945.0,1
37046,Klaus Wyborny,Austrian,1945.0,1
37048,Storm de Hirsch,American,1912.0,2
37049,David Cronenberg,Canadian,1943.0,1
37050,Jon Favreau,American,1966.0,1
37051,Gregory Hoblit,American,1944.0,1
37052,Wil Shriner,American,1953.0,1
37053,Bob Dolman,Canadian,1949.0,1
37054,Menno Meyjes,Dutch,1954.0,1
37055,Terrence Malick,American,1943.0,1
37057,David Dobkin,American,1969.0,1
37058,Todd Field,American,1964.0,1
37059,Chris Weitz,American,1969.0,1
37060,Adam Shankman,American,1964.0,1
37061,Peter Jackson,New Zealander,1961.0,6
37063,The Hallicrafters Company Design and Research Team,,,1
37067,Silvie Defraoui,Swiss,1935.0,1
37068,Didier Rittener,Swiss,1969.0,1
37071,Glenn O'Brien,American,1947.0,1
37079,R. H. Quaytman,American,1961.0,13
37087,Ericka Beckman,American,1951.0,1
37088,Talking Heads,,,3
37092,Blondie,,1975.0,1
37105,Lynne Tillman,American,1947.0,2
37116,Otto von Kursell,German,1884.0,1
37139,Giancarlo Mattioli,Italian,1933.0,1
37144,Kuniharu Akiyama,Japanese,1929.0,0
37145,William Pope.L,American,1955.0,9
37153,Emil Pottner,Austrian,1872.0,1
37154,Paul Bach,German,1866.0,1
37155,Adolf Edward Herstein,Polish,1869.0,1
37159,Doug Liman,American,1965.0,1
37166,Black Flag,,,31
37171,Frank Shepard Fairey,American,1970.0,1
37178,Paul Nadar,French,1856.0,1
37179,Martín Ramírez,Mexican,1895.0,2
37181,Laurel Nakadate,American,1975.0,6
37183,Julien Vallou de Villeneuve,French,1795.0,2
37205,Policeband,,,1
37228,David Musgrave,British,1973.0,7
37243,Thurston Moore,American,1958.0,2
37249,William Crosby Renwick,American,1914.0,1
37251,David Johnson,,,1
37256,Glenn Branca,American,1948.0,1
37258,Lydia Lunch,,,1
37260,Marquis de Villeneuve-Bargemont,French,,1
37262,Eduardo Costa,Argentine,1940.0,3
37280,Paul Wegener,German,1874.0,0
37281,Robert Wiene,German,1873.0,0
37287,Prospère Henry,French,1849.0,1
37288,Auguste Mestral,French,1812.0,1
37290,Werner Graul,German,1905.0,1
37299,Lorraine O'Grady,American,1934.0,1
37300,Sauerbruch Hutton,,1989.0,0
37301,Roberta Bayley,American,1950.0,2
37306,Edit DeAk,American,1950.0,1
37321,Beatriz Cifuentes,Spanish,1975.0,1
37322,Yoshiki Waterhouse,Canadian,1973.0,1
37325,Frank Stewart,American,1949.0,2
37334,Riccardo Blumer,Swiss,1959.0,2
37335,Matteo Borghi,Italian,1976.0,1
37336,Desalto,,1991.0,0
37338,Stephan Van Dam,American,1959.0,3
37354,Vipp,Danish,1939.0,0
37355,Ondi Timoner,American,1972.0,2
37356,Bruce Weber,American,1946.0,1
37357,Mira Nair,Indian,1957.0,2
37358,Amos Gitai,Israeli,1950.0,6
37360,Matthias Sauerbruch,German,1955.0,4
37361,Louisa Hutton,British,1957.0,4
37363,Olga Chernysheva,Russian,1962.0,1
37364,Barbara Hammer,American,1939.0,4
37365,Baz Luhrmann,Australian,1962.0,4
37367,Terry deRoy Gruber,American,1953.0,1
37368,Dankmar Adler,American,1844.0,1
37372,Iroje Architects & Planners,Korean,1989.0,0
37373,Seung H-Sang,Korean,1952.0,4
37374,Young Joon Kim,Korean,1960.0,1
37375,yo2 Architects Ltd.,,1998.0,0
37393,John Keenen,American,1957.0,1
37394,Keenen Riley Architects,,1984.0,0
37440,Edward Krasiński,Polish,1925.0,10
37483,Hai Quoc Tran,Vietnamese,1960.0,1
37484,Phu-Nam Thuc Ha,Vietnamese,1974.0,1
37485,Tuan Andrew Nguyen,American,1976.0,2
37495,György Konecsni,Hungarian,1908.0,1
37496,Majda Dobravec-Lajovic,Yugoslav,1931.0,2
37497,Bob Grimes,American,,5
37498,Greg Sharits,American,1945.0,3
37499,Dave Thompson,,,1
37500,Kate Millett,American,1934.0,1
37523,Elohim (Ely) Raman,Canadian,1930.0,1
37524,Jacqueline Humphries,American,1960.0,1
37535,Anton Furst,British,1944.0,1
37536,B. D. Fox Independent,,,2
37543,Juan Araujo,Venezuelan,1971.0,3
37545,Gianni-Emilio Simonetti,Italian,1940.0,1
37546,Martha Colburn,American,1972.0,1
37552,Leonard Freed,American,1929.0,9
37554,Sophie Tottie,Swedish,1964.0,2
37557,Holger Nielsen,Danish,1917.0,2
37558,"Nordiska Kompaniet Textilkammare, Stockholm",,,0
37577,Ranjani Shettar,Indian,1977.0,18
37582,Margaret Macdonald,British,1865.0,2
37586,Lacaton & Vassal Architectes,French,1987.0,0
37596,Leo Wollner,Austrian,1925.0,1
37601,Bo Welch,,,0
37602,Robert Dawson,,,0
37603,Tom Duffield,,,0
37604,Sam Winston,,,1
37615,Candice Breitz,South African,1972.0,1
37616,Ragnar Kjartansson,Icelandic,1976.0,3
37617,Igor Kopystiansky,American,1954.0,1
37618,Svetlana Kopystiansky,American,1950.0,1
37619,Ryan McNamara,American,1979.0,1
37620,Mickalene Thomas,American,1971.0,1
37621,Jan Tichy,Israeli,1974.0,1
37627,Freddie Yauner,British,1982.0,1
37639,Mai-Thu Perret,Swiss,1976.0,8
37642,Christien Meindertsma,Dutch,1980.0,1
37643,Julia Wachtel,American,1956.0,10
37653,Manufacturer: BLT and Associates,,,4
37661,Julie Joliat,Swiss,1979.0,1
37662,Bemis Balkind,,,1
37664,Hân Pham,Danish,1971.0,1
37665,Cornelia Blatter,American,1960.0,5
37666,Marcel Hermans,American,1961.0,5
37667,COMA Amsterdam / New York,,1996.0,5
37669,Lino Manfrotto,Italian,1936.0,2
37671,Gilberto Battocchio,Italian,1941.0,2
37679,Raymond Jacobs,American,1923.0,1
37681,Teresita Fernandez,American,1968.0,1
37691,Cyprien Gaillard,French,1980.0,17
37694,Jean Tschumi,Swiss,1904.0,43
37695,Edouard-Marcel Sandoz,Swiss,1881.0,4
37699,Harold Krieger,,,1
37701,Nye Ffarrabas (formerly Bici Forbes and Bici Forbes Hendricks),American,1932.0,12
37702,Jack Goldstein,Canadian,1945.0,5
37704,Katharina Sieverding,German,1944.0,1
37706,Elizaveta Ignatovich,Russian,1903.0,1
37708,"Infinitoy, San Mateo, CA",,,0
37709,"Manfrotto Feltre Production Facilities, Feltre, Italy",,1972.0,0
37712,Axel Schmid,German,1971.0,4
37719,Destroy All Monsters,,,67
37732,Ingmar Bergman,Swedish,1918.0,3
37733,Michael Almereyda,American,1959.0,6
37755,Jane Crawford,,,2
37764,Anne Lacaton,French,1955.0,4
37765,Jean Philippe Vassal,French,1954.0,4
37776,Iwan Baan,Dutch,1975.0,6
37779,Jeff Preiss,American,1956.0,1
37785,"Venesta, Estonia",Estonian,,0
37796,Goran Paskaljevic,Serbian,1947.0,2
37797,Jim Capobianco,American,1969.0,1
37798,Armando Iannucci,Scottish,1963.0,1
37799,Jan Troell,Swedish,1931.0,1
37800,Steven Soderbergh,American,1963.0,7
37801,Matteo Garrone,Italian,1968.0,2
37805,Peter Coffin,American,1972.0,1
37812,Arnaud Desplechin,French,1960.0,2
37813,Blutch,,,1
37814,Charles Burns,American,1955.0,1
37815,Marie Caillou,,,1
37816,Pierre Di Sciullo,,,1
37817,Lorenzo Mattotti,Italian,1954.0,1
37818,Richard McGuire,American,1957.0,2
37819,Ridley Scott,British,1937.0,6
37820,Brad Bird,American,1957.0,2
37821,Christopher Nolan,British,1970.0,3
37822,Ted Braun,American,,1
37823,David Fincher,American,1962.0,1
37824,David Yates,British,1963.0,2
37825,So Young Kim,Korean,1968.0,1
37826,Noam Gonick,Canadian,1973.0,1
37827,Robert Gardner,American,1925.0,1
37828,Azazel Jacobs,American,1972.0,1
37829,Stewart Bird,,,1
37830,Deborah Shaffer,,,1
37831,Ellen Kurras,American,1959.0,1
37833,Mariah Robertson,American,1975.0,2
37850,"LTL Architects, PLLC",,,0
37851,Paul Lewis,American,1966.0,27
37852,David J. Lewis,American,1966.0,27
37855,Kukryniksy (collective),Russian,1924.0,2
37857,Dmitrij Naumovich Babichenko,Russian,1901.0,1
37858,V. Pshenichnikov,Russian,,1
37861,Edgar Arceneaux,American,1972.0,3
37866,Sara Greenberger Rafferty,American,1978.0,4
37868,Donald Genaro,American,1932.0,1
37869,Sonia Švecová,,1946.0,10
37879,Chitra Ganesh,American,1975.0,12
37886,Chris Kabel,Dutch,1975.0,1
37887,Paul Cocksedge,British,1978.0,1
37888,Werkplaats Martin van Oel,Dutch,1990.0,0
37910,Vincent Fecteau,American,1969.0,1
37913,Pietro Gigli,Italian,1897.0,1
37919,Alfred Roller,Austrian,1864.0,3
37920,Bertalan Pór,Hungarian,1880.0,1
37922,Hermann Misler,German,,1
37923,F. Rubes,nationality unknown,,1
37925,H. Pinparra,nationality unknown,,1
37926,Fritz Hellmut Ehmcke,German,1878.0,1
37934,Haegue Yang,Korean,1971.0,23
37939,Tom-Arne Solhaug,Norwegian,1969.0,1
37940,Aleksander Borgenhov,Norwegian,1971.0,1
37941,Geir Eide,Norwegian,1963.0,1
37942,Lina Aker,Norwegian,1979.0,1
37943,Fredrik Brodtkorb,Norwegian,1971.0,1
37944,"Krabat AS, Norway",,2006.0,0
37946,Qiu Anxiong,Chinese,1972.0,14
37948,Pasqualino Cangiullo,Italian,1900.0,1
37949,Richard Schadewell,German,,1
37950,"H. Fuld & Co. Telefon und Telegraphenwerke AG, Frankfurt",,,0
37955,Helene Haasbauer-Wallrath,Swiss,1885.0,1
37958,Walter Cyliax,German,1899.0,1
37960,Ernst Fischer,German,1910.0,1
37964,Charles Henri Ford,American,1908.0,14
37966,Shahryar Nashat,Swiss,1975.0,1
37967,"VEB Ernst-Thälmann-Werke, Suhl, DDR East Germany",,,0
37983,Viktor Weixler,Austrian,1883.0,1
37984,Fritz Judtmann,German,1899.0,1
37992,Klaus Groh,Polish,1936.0,48
37999,Brian Buczak,,,5
38004,Ray Tomlinson,American,1941.0,1
38008,Nancy Azara,American,1939.0,2
38009,Betsy Damon,American,1940.0,2
38010,Lauren Ewing,American,1946.0,2
38011,Harmony Hammond,American,1944.0,2
38012,Diane Neumaier,American,1946.0,2
38013,Joan Semmel,American,1932.0,2
38014,Sylvia Sleigh,British,1916.0,2
38015,May Stevens,American,1924.0,2
38016,Athena Tacha,American,1936.0,2
38017,Martha Wilson,American,1947.0,3
38018,"Kotobuki, Japan",,,0
38019,"Teraoka Seiko Co., Ltd., Japan",,,0
38023,Frederic Lieberman,American,1930.0,9
38024,János Kender,Hungarian,1937.0,653
38027,Alex Prager,American,1979.0,2
38028,Elad Lassry,Israeli,1977.0,10
38029,Roe Ethridge,American,1969.0,32
38032,Juan Di Sandro,Argentine,1898.0,1
38036,Dmitri Baltermants,Russian,1912.0,1
38037,Enrico Imoda,Italian,,1
38039,Bob Peterson,American,1961.0,1
38040,Ludwig Gosewitz,German,1937.0,2
38041,François Dufrêne,French,1930.0,4
38042,Spike Jones,,,1
38045,Brooks Williams,American,1958.0,5
38046,Nancy McElroy,,,1
38052,Laurence Bradshaw,British,1899.0,1
38053,Mary Adshead,British,1904.0,1
38054,Eric Lombers,British,1914.0,2
38064,Verney L. Danvers,British,1895.0,1
38070,Frédéric Druot,French,1958.0,4
38080,Jeffrey Schier,,,1
38100,Bradford Smith,,,1
38104,George Landow,American,1944.0,1
38123,Jessica Jackson Hutchins,American,1971.0,1
38127,Jill Richards,,,0
38129,Herbert Tomlinson,British,1902.0,3
38140,Alexandre Singh,French,1980.0,1
38141,Danh Vo,Danish,1975.0,5
38143,James Fitton,British,1899.0,2
38149,F. Ernest Jackson,British,1872.0,1
38158,Jacob Gayer,American,1884.0,1
38159,Miriam Böhm,German,1972.0,2
38160,Jules Janssen,French,1824.0,31
38170,"United Democratic Front (UDF), South Africa",,1983.0,2
38174,"Congress of South African Trade Unions (COSATU), South Africa",,1985.0,2
38183,Yusuf Arakkal,Indian,1945.0,1
38184,Giselle Baillie,South African,1971.0,1
38187,Kim Berman,South African,1960.0,1
38188,Kanuge John Bosco,Ugandan,1968.0,1
38189,Tinus Boshoff,South African,,1
38190,Chris Diedericks,,,1
38191,Bronwen Findlay,South African,1953.0,1
38192,Alex Flett,Scottish,,1
38193,Vukile Teyise,South African,,1
38194,Sister Sheila Flynn,British,1952.0,1
38196,Penny George,South African,,1
38197,Deryck Healy,South African,1937.0,1
38198,Nyaniso Christopher Lindi,South African,,1
38199,Joseph Madisia,Namibian,,1
38200,Trevor Makhoba,South African,1956.0,1
38201,Judith Mason,South African,1938.0,1
38202,Sipho Mdanda,South African,1960.0,1
38203,Martin Moratillo,Peruvian,1968.0,1
38204,Gabisile Nkosi,South African,1974.0,1
38205,Daniel Ohene-Adu,Ghanaian,1952.0,1
38206,Carmen Perrin,Peruvian,1953.0,1
38207,Sthembiso Sibisi,South African,1976.0,1
38208,Dominic Thorburn,South African,,1
38209,Yusuf Vahed,South African,1971.0,1
38210,Amira Wasfy,Egyptian,,1
38211,Judy Woodborne,South African,1966.0,1
38212,Nhlanhla Xaba,South African,1960.0,1
38213,Mduduzi Xakaza,South African,1965.0,1
38214,BIG-Bjarke Ingels Group,,2005.0,2
38215,Bjarke Ingels,Danish,1974.0,0
38220,Cameron Platter,South African,1978.0,3
38224,Studio AR.DI.TI,Italian,1969.0,2
38227,Judy Seidman,American,,0
38229,Le Van Danh,Vietnamese,1965.0,1
38237,Don Lauffer,,,1
38239,Hans Leistikow,German,1892.0,2
38240,Laurence Humier,Belgian,1976.0,3
38241,Kudzanai Chiurai,Zimbabwean,1981.0,8
38242,Marco Cianfanelli,South African,1970.0,8
38243,Barthelemy Toguo,Cameroonian,1967.0,13
38245,Marcel Alocco,French,1937.0,2
38246,Ernestine White,South African,1976.0,1
38251,RCM di Bianco,,,0
38257,Billy Apple,New Zealander,1935.0,1
38258,David Thompson,,,2
38263,Virgilio Forchiassin,Italian,,1
38270,Philip Krumm,American,1941.0,2
38294,"Union Paper Bag Machine Company, Philadelphia, PA",,1869.0,0
38298,Thomas Hamilton,,,3
38326,Davorin Savnik,Slovenian,1929.0,1
38338,Susan Hefuna,German,1962.0,1
38368,Marie Cool,French,1961.0,4
38373,Thomas Heatherwick,British,1970.0,1
38395,Peter R. Meyer,,,1
38410,Moorhead & Moorhead,,2000.0,1
38411,Granger Moorhead,American,1969.0,1
38412,Robert Moorhead,American,1972.0,1
38423,Save The Press Campaign,,1988.0,1
38425,"Gardens Media Group, Cape Town",,,6
38427,"Medu Art Ensemble, Gaborone, Botswana",,,1
38456,"Brown Manufacturing Company, Decatur, GA",,,0
38463,Gerd Arntz,German,1900.0,1
38466,"Iskra, Ljubljana, Yugoslavia (now Slovenia)",,,0
38469,"Lerival, New York",,2008.0,0
38478,Tobias Frere-Jones,American,1970.0,4
38481,Jonathan Hoefler,American,1970.0,2
38483,Susan Kare,American,1954.0,32
38484,P. Scott Makela,American,1960.0,1
38485,Jeffery Keedy,American,1957.0,1
38486,Barry Deck,American,1962.0,1
38488,Albert-Jan Pool,Dutch,1960.0,1
38490,Erik Spiekermann,German,1947.0,1
38491,Neville Brody,British,1957.0,1
38492,Erik van Blokland,Dutch,1967.0,1
38493,Just van Rossum,Dutch,1966.0,1
38512,Inge Morath,Austrian,1923.0,1
38518,Tunga,Brazilian,1952.0,2
38524,Tomasz Sarnecki,Polish,,2
38549,De Wain Valentine,American,1936.0,1
38551,Rafael Ortega,Mexican,1965.0,1
38552,Olivier Debroise,,,1
38557,Paul Garrin,,,1
38563,American Type Founders,,1892.0,1
38608,Hans Werckmeister,,,1
38611,Ewald André Dupont,,,2
38612,Richard Eichberg,,,1
38613,Kurt Gerron,,,1
